sensor,timestamp,moisture,below_30,day_of_week,hour_of_day,month,year,time_of_day
sensor1,2024-01-05 20:15:45.289269,0.01,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.289269,0.77,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.289269,0.0,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.289269,0.05,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.302540,0.74,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.302540,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.302540,0.33,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.302540,0.64,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.313442,0.3,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.313442,0.11,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.313442,0.72,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.313442,0.93,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.322945,0.26,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.322945,0.22,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.322945,0.62,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.322945,0.81,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.335732,0.69,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.335732,0.07,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.335732,0.05,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.335732,0.92,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.346281,0.16,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.346281,0.17,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.346281,0.69,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.346281,0.64,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.355952,0.3,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.355952,0.65,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.355952,0.8,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.355952,0.28,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.364838,0.4,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.364838,0.13,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.364838,0.94,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.364838,0.24,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.373577,0.05,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.373577,0.78,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.373577,0.19,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.373577,0.63,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.382103,0.51,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.382103,0.82,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.382103,0.79,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.382103,0.35,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.390807,0.83,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.390807,0.26,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.390807,0.57,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.390807,0.95,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.399495,0.14,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.399495,0.74,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.399495,0.05,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.399495,0.19,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.408682,0.44,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.408682,0.41,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.408682,0.58,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.408682,0.47,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.417394,0.53,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.417394,0.44,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.417394,0.59,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.417394,0.89,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.426475,0.6,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.426475,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.426475,0.91,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.426475,0.7,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.435180,0.37,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.435180,0.89,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.435180,0.81,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.435180,0.14,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.443993,0.46,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.443993,0.09,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.443993,0.94,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.443993,0.2,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.452750,0.15,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.452750,0.25,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.452750,0.79,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.452750,0.8,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.462266,0.88,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.462266,0.26,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.462266,0.88,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.462266,0.35,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.471957,0.9,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.471957,0.32,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.471957,0.65,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.471957,0.82,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.481655,0.96,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.481655,0.4,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.481655,0.62,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.481655,0.77,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.491171,0.84,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.491171,0.6,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.491171,0.44,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.491171,0.94,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.500875,0.2,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.500875,0.69,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.500875,0.15,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.500875,0.24,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.509886,0.62,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.509886,0.31,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.509886,0.51,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.509886,0.27,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.519854,0.63,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.519854,0.51,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.519854,0.86,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.519854,0.01,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.529307,0.17,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.529307,0.94,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.529307,0.95,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.529307,0.19,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.538280,0.65,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.538280,0.2,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.538280,0.26,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.538280,0.84,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.547126,0.4,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.547126,0.25,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.547126,0.67,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.547126,0.67,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.555987,0.34,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.555987,0.74,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.555987,0.56,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.555987,0.49,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.569390,0.96,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.569390,0.31,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.569390,0.42,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.569390,0.54,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.578776,0.18,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.578776,0.55,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.578776,0.48,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.578776,0.13,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.589061,0.47,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.589061,0.26,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.589061,0.96,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.589061,0.86,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.598330,0.96,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.598330,0.88,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.598330,0.81,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.598330,0.28,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.607951,0.79,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.607951,0.94,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.607951,0.6,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.607951,0.02,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.613753,0.87,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.613753,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.613753,0.33,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.613753,0.17,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.620166,0.86,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.620166,0.43,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.620166,0.15,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.620166,0.9,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.625739,0.64,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.625739,0.26,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.625739,0.1,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.625739,0.6,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.634878,0.4,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.634878,0.34,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.634878,0.34,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.634878,0.58,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.643915,0.95,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.643915,0.51,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.643915,0.74,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.643915,0.36,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.653291,0.86,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.653291,0.86,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.653291,0.45,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.653291,0.35,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.662263,0.61,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.662263,0.92,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.662263,0.84,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.662263,0.3,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.671194,0.24,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.671194,0.33,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.671194,0.2,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.671194,0.51,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.680057,0.7,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.680057,0.76,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.680057,0.8,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.680057,0.11,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.689233,0.2,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.689233,0.34,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.689233,0.41,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.689233,0.86,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.698605,0.56,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.698605,0.44,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.698605,0.41,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.698605,0.25,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.711274,0.26,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.711274,0.47,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.711274,0.98,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.711274,0.95,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.724815,0.15,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.724815,0.77,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.724815,0.62,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.724815,0.05,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.734834,0.18,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.734834,0.85,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.734834,0.68,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.734834,0.54,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.744429,0.83,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.744429,0.36,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.744429,0.2,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.744429,0.76,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.753994,0.49,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.753994,0.9,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.753994,0.15,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.753994,0.91,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.763303,0.96,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.763303,0.65,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.763303,0.9,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.763303,0.57,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.772824,0.59,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.772824,0.42,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.772824,0.04,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.772824,0.89,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.781904,0.8,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.781904,0.52,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.781904,0.98,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.781904,0.88,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.791537,0.45,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.791537,0.27,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.791537,0.17,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.791537,0.41,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.801380,0.91,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.801380,0.11,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.801380,0.51,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.801380,0.07,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.810208,0.85,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.810208,0.82,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.810208,0.85,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.810208,0.61,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.819299,0.89,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.819299,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.819299,0.91,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.819299,0.99,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.828142,0.31,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.828142,0.74,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.828142,0.47,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.828142,0.87,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.837281,0.2,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.837281,0.37,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.837281,0.21,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.837281,0.85,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.848250,0.55,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.848250,0.31,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.848250,0.9,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.848250,0.59,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.857221,0.25,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.857221,0.41,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.857221,0.92,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.857221,0.54,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.866319,0.97,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.866319,0.15,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.866319,0.01,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.866319,0.88,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.874964,0.95,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.874964,0.99,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.874964,0.77,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.874964,0.89,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.883867,0.64,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.883867,0.56,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.883867,0.52,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.883867,0.87,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.892824,0.92,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.892824,0.56,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.892824,0.67,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.892824,0.96,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.901694,0.7,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.901694,0.25,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.901694,0.99,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.901694,0.57,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.910460,0.03,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.910460,0.7,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.910460,0.82,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.910460,0.09,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.919329,0.78,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.919329,0.2,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.919329,0.83,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.919329,0.42,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.928357,0.74,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.928357,0.65,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.928357,0.18,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.928357,0.51,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.937197,0.16,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.937197,0.33,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.937197,0.41,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.937197,0.83,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.946081,0.06,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.946081,0.71,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.946081,0.15,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.946081,0.3,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.954906,0.29,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.954906,0.41,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.954906,0.16,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.954906,0.84,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.963800,0.71,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.963800,0.05,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.963800,0.56,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.963800,0.08,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.972709,0.69,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.972709,0.5,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.972709,0.56,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.972709,0.59,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.982203,0.29,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.982203,0.22,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.982203,0.98,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.982203,0.4,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:45.991271,0.04,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:45.991271,0.74,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:45.991271,0.48,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:45.991271,0.06,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.000163,0.53,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.000163,0.85,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.000163,0.14,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.000163,0.54,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.009746,0.21,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.009746,0.09,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.009746,0.74,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.009746,0.29,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.018857,0.07,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.018857,0.09,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.018857,0.28,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.018857,0.59,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.028162,0.94,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.028162,0.81,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.028162,0.42,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.028162,0.91,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.036860,0.97,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.036860,0.65,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.036860,0.32,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.036860,0.84,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.045612,0.42,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.045612,0.09,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.045612,0.6,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.045612,0.43,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.054448,0.15,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.054448,0.77,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.054448,0.67,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.054448,0.59,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.063306,0.21,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.063306,0.41,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.063306,0.66,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.063306,0.75,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.072294,0.17,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.072294,0.56,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.072294,0.4,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.072294,0.42,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.081103,0.78,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.081103,0.34,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.081103,0.37,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.081103,0.62,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.089930,0.64,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.089930,0.03,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.089930,0.76,0,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.089930,0.78,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.098791,0.28,1,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.098791,0.25,1,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.098791,0.29,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.098791,0.27,1,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.108260,0.47,0,4,20,1,2024,evening
sensor2,2024-01-05 20:15:46.108260,0.64,0,4,20,1,2024,evening
sensor3,2024-01-05 20:15:46.108260,0.18,1,4,20,1,2024,evening
sensor4,2024-01-05 20:15:46.108260,0.68,0,4,20,1,2024,evening
sensor1,2024-01-05 20:15:46.118561,0.78,0,4,20,1,2024,evening
